SubjectNumber,dc_time,mom_IBI_Lego,child_IBI_Lego,mom_RSA_Lego,child_RSA_Lego,mom_HbO_dlpfc_l,mom_HbR_dlpfc_l,child_HbO_dlpfc_l,child_HbR_dlpfc_l,mom_HbO_dlpfc_r,mom_HbR_dlpfc_r,child_HbO_dlpfc_r,child_HbR_dlpfc_r,NA_child,NA_Parent,PA_child,PA_Parent
132,707.712,84.83659446,112.1194524,6.099788736,5.763118308,-2.57E-07,-5.97E-08,-4.76E-06,1.26E-06,9.58E-07,6.92E-07,-4.74E-06,1.94E-06,0,0,1,0
132,708.736,84.37942416,111.8028736,6.163550498,5.740528439,-7.22E-07,-4.93E-08,-4.30E-06,1.26E-06,-6.84E-07,1.51E-07,-4.38E-06,1.89E-06,0,0,1,0
132,709.76,76.68796791,114.3477276,6.061432033,5.703225259,-1.04E-06,6.98E-08,-3.51E-06,1.19E-06,-2.42E-06,-4.01E-07,-3.50E-06,1.76E-06,0,0,0,0
132,710.784,67.89609863,110.9309081,5.971204741,5.681996559,-1.26E-06,2.45E-08,-2.48E-06,1.00E-06,-3.75E-06,-9.89E-07,-2.32E-06,1.48E-06,0,0,0,0
132,711.808,66.70193924,109.424748,5.888918374,5.588403668,-1.24E-06,-7.99E-08,-1.57E-06,7.73E-07,-3.96E-06,-1.29E-06,-1.31E-06,1.13E-06,0,0,0,0
132,712.832,65.43503345,114.4601652,5.88494563,5.50519617,-1.10E-06,-1.48E-07,-8.99E-07,5.70E-07,-3.45E-06,-1.33E-06,-6.57E-07,8.60E-07,0,0,0,0
132,713.856,65.74469146,106.5732346,5.865807776,5.412794002,-1.02E-06,-1.83E-07,-3.07E-07,4.11E-07,-3.01E-06,-1.25E-06,-2.38E-07,6.88E-07,0,0,0,0
132,714.88,67.0404819,94.80796388,5.860451071,5.188393376,-1.05E-06,-2.19E-07,2.51E-07,3.40E-07,-2.97E-06,-1.22E-06,-1.16E-07,5.05E-07,0,0,0,0
132,715.904,72.84438561,95.54751546,5.849468362,4.990699777,-1.10E-06,-2.38E-07,5.52E-07,4.09E-07,-3.13E-06,-1.34E-06,-7.33E-07,1.20E-07,0,1,0,0
132,716.928,75.54990863,107.0709329,5.830915016,4.775642118,-1.16E-06,-2.20E-07,2.91E-07,5.36E-07,-3.21E-06,-1.49E-06,-2.32E-06,-5.01E-07,0,1,0,0
132,717.952,76.92231611,112.0864636,5.817010343,4.804464528,-1.23E-06,-1.54E-07,-4.15E-07,5.18E-07,-2.94E-06,-1.38E-06,-3.84E-06,-9.30E-07,0,1,0,0
132,718.976,81.67866769,117.3283599,5.890260565,4.693323662,-1.26E-06,-3.88E-08,-9.59E-07,2.47E-07,-2.11E-06,-8.19E-07,-3.83E-06,-8.48E-07,0,0,0,0
132,720,82.19811595,111.2318151,5.901869821,4.66302416,-1.33E-06,3.34E-08,-9.93E-07,-2.05E-07,-1.20E-06,-6.27E-08,-2.21E-06,-5.06E-07,0,0,0,0
132,721.024,82.68973556,118.3009348,6.018818912,4.387826091,-1.63E-06,-7.63E-08,-8.46E-07,-6.90E-07,-8.31E-07,4.04E-07,-3.67E-07,-3.10E-07,0,0,0,0
132,722.048,77.25993001,117.8070579,5.788867913,4.336995562,-1.98E-06,-3.47E-07,-8.47E-07,-1.01E-06,-9.88E-07,4.14E-07,4.31E-07,-3.70E-07,0,0,0,0
132,723.072,69.81747067,110.574229,5.611082453,4.420474353,-1.90E-06,-5.40E-07,-7.96E-07,-1.09E-06,-1.15E-06,1.35E-07,3.28E-07,-5.63E-07,0,0,0,0
132,724.096,69.63172488,110.4863557,5.373369324,4.536000089,-1.12E-06,-4.51E-07,-2.76E-07,-1.05E-06,-8.56E-07,-1.82E-07,3.69E-07,-7.20E-07,0,0,0,0
132,725.12,68.38459005,106.4649151,5.359968813,4.524984222,-1.92E-08,-1.85E-07,9.97E-07,-1.04E-06,-2.04E-07,-3.62E-07,1.39E-06,-7.65E-07,0,0,0,0
132,726.144,66.51695914,98.5669738,5.353511055,4.642245686,7.25E-07,4.98E-09,2.74E-06,-1.14E-06,2.99E-07,-4.16E-07,3.25E-06,-7.67E-07,0,0,0,0
132,727.168,68.23957841,102.3430144,5.35032779,4.772457556,7.04E-07,-1.95E-08,4.09E-06,-1.36E-06,2.16E-07,-4.37E-07,5.11E-06,-8.29E-07,0,0,0,0
132,728.192,70.1881253,104.217064,5.260956242,4.841738177,1.11E-07,-1.84E-07,4.46E-06,-1.61E-06,-3.75E-07,-5.04E-07,6.13E-06,-9.96E-07,0,0,0,0
132,729.216,71.8709729,104.0669663,5.264462009,4.846880969,-4.63E-07,-2.74E-07,3.99E-06,-1.78E-06,-8.87E-07,-6.03E-07,6.03E-06,-1.24E-06,0,0,0,0
132,730.24,74.1959635,108.6961849,5.292432973,4.915003147,-5.79E-07,-1.46E-07,3.06E-06,-1.73E-06,-7.81E-07,-6.18E-07,4.95E-06,-1.38E-06,0,0,0,0
132,731.264,75.16178477,99.93178184,5.579932374,5.004478733,-3.90E-07,7.08E-08,1.92E-06,-1.41E-06,-2.01E-07,-4.89E-07,3.44E-06,-1.25E-06,0,0,0,0
132,732.288,77.0436027,96.54410118,5.837400989,5.049964195,-3.86E-07,9.91E-08,1.01E-06,-9.75E-07,2.04E-07,-3.32E-07,2.26E-06,-8.86E-07,1,0,0,0
132,733.312,79.36787654,99.88840551,6.282939897,4.993041752,-6.58E-07,-8.95E-08,8.44E-07,-6.18E-07,1.42E-07,-2.73E-07,1.82E-06,-5.72E-07,0,0,0,0
132,734.336,74.98115069,99.96955365,6.685341273,5.060898997,-8.53E-07,-2.84E-07,1.36E-06,-4.84E-07,-1.20E-07,-2.98E-07,1.91E-06,-4.90E-07,0,0,0,0
132,735.36,67.16328011,105.5094019,6.936586651,5.301106939,-6.99E-07,-3.58E-07,2.12E-06,-5.90E-07,-2.75E-07,-3.82E-07,2.27E-06,-6.33E-07,0,0,0,0
132,736.384,66.02555224,108.5253078,6.997933324,5.442323779,-1.15E-07,-2.98E-07,2.78E-06,-8.99E-07,-8.77E-08,-4.62E-07,2.92E-06,-9.30E-07,0,0,0,0
132,737.408,67.41316038,105.3831697,7.024601241,5.490636733,7.52E-07,-1.50E-07,3.23E-06,-1.33E-06,4.10E-07,-5.10E-07,3.76E-06,-1.31E-06,0,0,0,0
132,738.432,63.24486627,101.9630112,7.044676775,5.530106511,1.41E-06,-2.92E-08,3.37E-06,-1.70E-06,8.11E-07,-5.89E-07,4.29E-06,-1.64E-06,0,0,0,0
132,739.456,63.17390547,95.08753647,7.052793561,5.529484514,1.37E-06,-4.81E-08,3.15E-06,-1.82E-06,6.09E-07,-6.74E-07,4.09E-06,-1.72E-06,0,0,0,0
132,740.48,63.00964082,92.99221545,7.08142574,5.525317762,5.98E-07,-2.36E-07,2.52E-06,-1.57E-06,-2.40E-07,-7.09E-07,3.12E-06,-1.45E-06,0,0,0,0
132,741.504,64.02568184,94.3330228,7.111536847,5.530787542,-4.52E-07,-5.02E-07,1.47E-06,-9.64E-07,-1.23E-06,-7.60E-07,1.66E-06,-7.93E-07,0,0,0,0
132,742.528,66.12943022,98.41711549,7.150676124,5.511396633,-1.24E-06,-7.10E-07,1.83E-07,-1.14E-07,-1.82E-06,-8.55E-07,6.63E-08,1.41E-07,0,0,0,0
132,743.552,64.41963811,100.5570494,7.183965827,5.470080458,-1.54E-06,-7.90E-07,-9.11E-07,8.07E-07,-1.96E-06,-8.89E-07,-1.36E-06,1.17E-06,0,0,0,0
132,744.576,64.90060537,105.1157083,7.181225288,5.425195379,-1.51E-06,-7.66E-07,-1.44E-06,1.59E-06,-1.93E-06,-8.10E-07,-2.37E-06,1.97E-06,0,0,0,0
132,745.6,68.36121853,111.408574,7.172784914,5.370556155,-1.39E-06,-6.93E-07,-1.43E-06,2.03E-06,-1.85E-06,-7.25E-07,-2.92E-06,2.20E-06,0,0,0,0
132,746.624,69.34991061,109.7813301,7.13571827,5.288986599,-1.21E-06,-6.01E-07,-1.32E-06,2.00E-06,-1.66E-06,-7.20E-07,-3.00E-06,1.82E-06,0,0,0,0
132,747.648,69.67487908,105.8934396,7.072415171,5.254159385,-7.72E-07,-4.79E-07,-1.50E-06,1.58E-06,-1.24E-06,-7.86E-07,-2.52E-06,1.28E-06,0,0,0,0
132,748.672,72.36025347,103.9614872,6.926284888,5.299009156,-9.47E-08,-3.31E-07,-1.69E-06,1.17E-06,-6.17E-07,-8.83E-07,-1.62E-06,1.04E-06,0,0,0,0
132,749.696,70.52406408,109.5900852,6.539468683,5.254033909,5.23E-07,-2.16E-07,-1.59E-06,1.09E-06,-2.36E-07,-9.06E-07,-8.91E-07,1.08E-06,0,0,0,0
132,750.72,69.57241469,99.9739885,6.248736323,5.014154967,7.65E-07,-1.93E-07,-1.27E-06,1.27E-06,-3.38E-07,-8.77E-07,-6.36E-07,1.22E-06,0,0,0,0
132,751.744,70.6756838,94.58780203,5.897946686,4.894771945,6.66E-07,-2.40E-07,-8.97E-07,1.51E-06,-6.97E-07,-8.78E-07,-6.79E-07,1.35E-06,0,0,0,0
132,752.768,73.76066287,103.4826149,5.899615602,4.804823181,5.42E-07,-2.79E-07,-5.87E-07,1.62E-06,-1.01E-06,-8.94E-07,-7.95E-07,1.35E-06,1,0,0,0
132,753.792,75.12728445,110.4660017,5.817817758,4.731090386,5.75E-07,-2.81E-07,-5.60E-07,1.55E-06,-1.12E-06,-9.06E-07,-8.93E-07,1.28E-06,0,0,1,0
132,754.816,76.51614046,106.8999045,5.874572261,4.663160148,6.61E-07,-2.64E-07,-9.43E-07,1.37E-06,-1.06E-06,-9.23E-07,-1.07E-06,1.22E-06,0,0,1,1
132,755.84,78.54855313,111.4273698,5.856393746,4.661501264,5.95E-07,-2.49E-07,-1.53E-06,1.19E-06,-9.73E-07,-9.24E-07,-1.39E-06,1.21E-06,0,0,1,1
132,756.864,84.09101099,108.4607515,5.737704058,4.556317095,3.06E-07,-2.45E-07,-1.88E-06,1.08E-06,-1.10E-06,-8.52E-07,-1.60E-06,1.23E-06,0,0,1,1
132,757.888,86.30380517,104.7404878,5.661504689,4.528995731,-1.13E-07,-2.55E-07,-1.57E-06,1.00E-06,-1.48E-06,-7.56E-07,-1.25E-06,1.20E-06,0,0,0,1
132,758.912,85.98458442,110.5513572,5.351051,4.560268598,-5.01E-07,-2.80E-07,-5.68E-07,9.11E-07,-1.86E-06,-7.59E-07,-3.33E-07,1.08E-06,1,0,0,1
132,759.936,89.61751246,114.3029916,5.371133948,4.676644461,-7.02E-07,-2.82E-07,7.13E-07,8.36E-07,-1.96E-06,-9.11E-07,7.89E-07,9.54E-07,1,1,0,0
133,460.928,86.83068017,94.40760799,5.040286656,5.800069116,4.47E-07,-2.78E-07,-2.22E-07,3.66E-07,1.89E-06,-4.74E-07,8.96E-07,6.79E-07,0,0,0,0
133,461.952,67.10167781,92.68637739,4.992452186,5.85487434,-1.32E-08,-2.86E-07,3.28E-07,4.58E-07,1.60E-06,-4.87E-07,8.78E-07,5.64E-07,0,0,0,1
133,462.976,75.24999835,96.40274319,5.182923022,5.789476363,-7.93E-07,-3.15E-07,1.10E-06,4.31E-07,9.35E-07,-5.29E-07,9.29E-07,3.23E-07,0,0,0,1
133,464,80.60434683,103.8828959,5.82368369,5.703231889,-1.35E-06,-3.16E-07,1.96E-06,2.16E-07,3.31E-07,-5.66E-07,1.04E-06,5.27E-08,0,0,0,0
133,465.024,83.52517473,106.1450376,6.679638906,5.620881086,-1.31E-06,-2.62E-07,2.50E-06,-6.12E-08,1.25E-07,-5.64E-07,8.99E-07,-1.69E-07,0,0,0,0
133,466.048,89.66814865,105.7887439,7.085364019,5.574082884,-7.73E-07,-1.87E-07,2.35E-06,-1.79E-07,3.16E-07,-5.21E-07,1.44E-07,-2.63E-07,1,0,0,0
133,467.072,88.88526185,102.0535973,7.174598708,5.515020551,-1.34E-07,-1.51E-07,1.53E-06,3.44E-09,6.23E-07,-4.72E-07,-1.21E-06,-1.18E-07,0,0,0,1
133,468.096,94.19076724,101.5250119,7.175523863,5.474412571,2.25E-07,-1.59E-07,5.03E-07,4.21E-07,6.93E-07,-4.43E-07,-2.62E-06,2.73E-07,1,0,0,1
133,469.12,95.56705754,107.2353074,7.178981217,5.43345179,1.41E-07,-1.66E-07,2.93E-08,8.10E-07,3.53E-07,-4.34E-07,-3.36E-06,6.86E-07,0,0,0,1
133,470.144,94.55000029,110.2173235,7.177847043,5.428411316,-3.95E-07,-2.25E-07,5.59E-07,9.25E-07,-2.55E-07,-4.40E-07,-3.06E-06,8.26E-07,0,0,0,1
133,471.168,88.63430232,111.8244844,7.195689237,5.426891483,-1.36E-06,-5.46E-07,1.75E-06,7.76E-07,-8.25E-07,-4.77E-07,-2.06E-06,6.08E-07,0,0,0,1
133,472.192,84.51329364,114.2855845,7.249448467,5.407765751,-2.55E-06,-1.20E-06,2.90E-06,5.58E-07,-1.13E-06,-5.51E-07,-9.67E-07,2.34E-07,0,0,0,1
133,473.216,78.86345469,111.1153255,7.326737041,5.35130315,-3.24E-06,-1.75E-06,3.42E-06,3.63E-07,-1.11E-06,-5.84E-07,-7.09E-08,2.78E-08,0,0,0,1
133,474.24,76.84805222,96.56728562,7.355661176,4.85675977,-2.97E-06,-1.74E-06,3.01E-06,1.28E-07,-9.05E-07,-5.23E-07,6.59E-07,1.64E-07,0,0,0,1
133,475.264,77.896644,87.08221483,7.361822841,4.575306343,-2.18E-06,-1.32E-06,1.76E-06,-1.47E-07,-7.64E-07,-4.34E-07,1.14E-06,5.02E-07,0,0,1,1
133,476.288,80.32147967,92.42894169,7.368808281,4.241483094,-1.24E-06,-7.48E-07,3.14E-07,-2.96E-07,-6.80E-07,-3.18E-07,1.09E-06,7.41E-07,0,0,1,1
133,477.312,81.01247093,97.14057154,7.401267906,3.750935436,-3.42E-07,-1.47E-07,-5.77E-07,-2.20E-07,-6.97E-07,-1.84E-07,5.79E-07,7.68E-07,0,0,0,0
133,478.336,85.32181543,103.2218013,7.443864871,3.569777385,-3.07E-07,4.74E-08,-7.24E-07,-3.92E-08,-1.48E-06,-3.36E-07,1.78E-07,7.31E-07,0,0,0,0
133,479.36,93.11478695,103.6499727,7.392493282,3.606338211,-1.74E-06,-4.82E-07,-3.54E-07,5.00E-08,-3.31E-06,-9.06E-07,2.95E-07,6.77E-07,0,0,0,0
133,480.384,89.34708346,95.41382899,7.104290929,3.615348353,-3.91E-06,-1.28E-06,2.45E-07,-5.82E-08,-5.24E-06,-1.46E-06,8.56E-07,5.25E-07,0,0,0,0
133,481.408,86.42642576,90.79131999,6.83902601,3.515438369,-5.60E-06,-1.76E-06,7.44E-07,-3.34E-07,-6.27E-06,-1.62E-06,1.61E-06,3.04E-07,0,0,0,0
133,482.432,83.7128397,90.91396666,6.755278069,3.43554203,-5.71E-06,-1.56E-06,9.58E-07,-6.26E-07,-5.80E-06,-1.22E-06,2.34E-06,1.37E-07,0,0,0,0
133,483.456,72.95340771,91.46840709,6.683650722,3.459376631,-3.91E-06,-6.11E-07,8.48E-07,-7.65E-07,-3.50E-06,-1.21E-07,2.85E-06,7.60E-08,1,0,0,0
133,484.48,67.0850476,93.133777,6.689001904,3.410552479,-1.10E-06,7.28E-07,4.45E-07,-6.80E-07,4.54E-08,1.43E-06,3.15E-06,4.91E-08,1,0,0,0
133,485.504,65.38115084,96.88346843,6.692724404,3.476816312,1.46E-06,1.86E-06,9.59E-08,-4.89E-07,2.98E-06,2.58E-06,3.40E-06,-7.40E-08,0,0,0,0
133,486.528,65.7292002,104.6845637,6.67378686,3.707214847,3.32E-06,2.59E-06,2.35E-07,-4.13E-07,4.23E-06,2.91E-06,3.82E-06,-3.29E-07,0,0,0,0
133,487.552,74.5977784,111.1305558,6.582141518,3.861624767,4.39E-06,2.91E-06,8.76E-07,-6.06E-07,4.20E-06,2.75E-06,4.42E-06,-6.20E-07,1,0,0,0
133,488.576,82.0621206,109.0953903,6.428048806,3.860976501,4.75E-06,2.83E-06,1.47E-06,-9.88E-07,3.58E-06,2.46E-06,4.79E-06,-8.31E-07,1,0,0,0
133,489.6,85.6920373,103.2788068,6.35333567,3.851432732,4.54E-06,2.54E-06,1.27E-06,-1.24E-06,2.70E-06,2.19E-06,4.31E-06,-8.47E-07,1,0,0,0
133,490.624,85.17514275,101.50052,6.357213641,3.885929344,3.73E-06,2.10E-06,1.72E-07,-1.19E-06,1.67E-06,1.95E-06,2.91E-06,-6.63E-07,0,0,0,0
133,491.648,77.54676191,101.8976683,6.36915463,4.004478159,2.66E-06,1.62E-06,-1.08E-06,-8.67E-07,8.56E-07,1.72E-06,1.20E-06,-3.98E-07,0,0,0,0
133,492.672,74.49084962,104.0894287,6.347722982,4.04587558,1.97E-06,1.24E-06,-1.71E-06,-4.46E-07,5.84E-07,1.56E-06,-9.81E-08,-8.73E-08,0,0,0,0
133,493.696,78.56352074,107.4968254,6.187885521,4.035501595,1.78E-06,1.00E-06,-1.54E-06,-1.03E-07,6.89E-07,1.43E-06,-5.53E-07,2.92E-07,1,0,0,0
133,494.72,80.12617398,104.5619837,6.101782968,4.076143194,1.82E-06,8.89E-07,-1.02E-06,-1.98E-08,8.47E-07,1.32E-06,-2.25E-07,6.77E-07,1,0,0,0
133,495.744,81.27894152,102.878278,6.094239308,4.089970917,1.96E-06,8.73E-07,-7.34E-07,-1.75E-07,1.05E-06,1.24E-06,2.73E-07,8.42E-07,0,0,0,0
133,496.768,72.33688028,106.726847,5.923573273,4.15538284,2.31E-06,8.98E-07,-7.62E-07,-3.14E-07,1.58E-06,1.27E-06,4.17E-07,5.88E-07,0,0,0,0
133,497.792,67.81364246,108.3710003,5.515026355,4.118233566,2.79E-06,8.10E-07,-9.68E-07,-2.55E-07,2.46E-06,1.37E-06,1.29E-07,3.55E-08,0,0,0,0
133,498.816,64.41776956,106.5358717,5.439331475,4.015491481,2.85E-06,4.15E-07,-1.49E-06,4.49E-08,3.00E-06,1.34E-06,-5.37E-07,-2.91E-07,0,0,0,0
133,499.84,64.09575093,101.0883127,5.476854657,4.016503003,2.20E-06,-2.37E-07,-2.31E-06,5.57E-07,2.39E-06,8.91E-07,-1.50E-06,-9.18E-08,0,0,0,0
133,500.864,66.03144523,102.3537778,5.492395531,4.202109334,1.23E-06,-6.89E-07,-2.94E-06,1.07E-06,6.56E-07,1.09E-07,-2.38E-06,2.78E-07,0,0,0,0
133,501.888,69.34314998,95.92510728,5.543203297,4.083864057,3.00E-07,-6.09E-07,-2.86E-06,1.25E-06,-9.34E-07,-3.74E-07,-2.62E-06,2.97E-07,1,0,0,0
133,502.912,72.04987956,96.86246621,5.530747383,3.951124188,-5.65E-07,-2.44E-07,-2.14E-06,9.94E-07,-1.49E-06,-2.46E-07,-2.07E-06,-9.55E-08,0,0,0,0
133,503.936,78.17674355,103.773111,5.508706735,3.936130482,-1.31E-06,-1.10E-07,-1.57E-06,5.67E-07,-1.42E-06,2.74E-08,-1.28E-06,-4.04E-07,0,0,0,0
133,504.96,82.68086433,106.2604799,5.463495303,4.028062826,-1.47E-06,-2.43E-07,-1.81E-06,2.67E-07,-9.73E-07,1.53E-07,-8.42E-07,-2.41E-07,0,0,0,0
133,505.984,79.39417761,106.2407793,5.464113112,4.077625164,-7.73E-07,-2.43E-07,-2.50E-06,1.64E-07,-2.03E-07,2.14E-07,-9.38E-07,2.63E-07,0,0,0,0
133,507.008,74.41426765,103.3809593,5.37761102,3.967502764,2.26E-07,5.52E-08,-2.76E-06,1.75E-07,5.16E-07,2.83E-07,-1.24E-06,7.40E-07,0,0,0,0
133,508.032,71.58951265,102.1664919,5.325529261,3.957500032,5.37E-07,3.09E-07,-2.28E-06,1.86E-07,6.04E-07,2.31E-07,-1.35E-06,9.36E-07,0,0,0,0
133,509.056,71.15591165,98.74997851,5.542243244,3.975086979,-1.63E-07,1.29E-07,-1.49E-06,1.88E-07,-2.72E-07,-1.95E-07,-1.26E-06,8.25E-07,0,0,0,0
133,510.08,73.31311508,102.4012489,6.131353398,3.946255871,-1.18E-06,-4.92E-07,-9.17E-07,2.32E-07,-1.68E-06,-1.03E-06,-1.27E-06,5.89E-07,0,0,0,0
133,511.104,74.56348131,100.6506308,6.947764113,3.960670418,-1.23E-06,-1.00E-06,-6.41E-07,3.05E-07,-2.21E-06,-1.70E-06,-1.44E-06,4.02E-07,0,0,0,0
133,512.128,76.12327376,98.57351714,7.264180131,3.995227545,1.42E-07,-8.82E-07,-3.32E-07,2.84E-07,-9.66E-07,-1.61E-06,-1.52E-06,2.38E-07,0,0,0,0
133,513.152,79.13067214,101.2145483,7.291891284,4.125541741,1.79E-06,-3.21E-07,1.67E-07,1.34E-07,1.01E-06,-9.78E-07,-1.32E-06,4.22E-08,0,0,0,0
133,514.176,77.02810979,108.0508796,7.319117405,4.208028709,2.47E-06,1.37E-07,7.11E-07,-1.24E-08,2.23E-06,-4.39E-07,-9.58E-07,-1.64E-07,0,0,0,0
133,515.2,75.2341699,110.8152684,7.424323048,4.188492819,1.93E-06,2.24E-07,1.09E-06,-1.33E-07,2.14E-06,-3.15E-07,-6.07E-07,-3.78E-07,0,0,0,0
133,516.224,75.86477809,116.4348632,7.553089543,4.101263559,7.86E-07,8.05E-08,1.16E-06,-3.19E-07,1.27E-06,-4.83E-07,-3.56E-07,-5.92E-07,0,0,0,0
133,517.248,77.66531107,114.4761936,7.598817113,4.058096163,-3.06E-07,-1.24E-07,8.41E-07,-4.61E-07,3.98E-07,-7.02E-07,-4.15E-07,-6.54E-07,0,0,0,0
133,518.272,80.15203227,104.7497922,7.599082782,4.096447705,-1.14E-06,-4.12E-07,1.30E-07,-3.46E-07,-5.73E-08,-8.83E-07,-9.70E-07,-4.36E-07,0,0,0,0
133,519.296,80.97187773,96.49094137,7.610536888,4.114775057,-1.71E-06,-8.31E-07,-5.23E-07,-1.95E-08,-1.24E-07,-1.06E-06,-1.71E-06,-9.77E-08,0,0,0,0
133,520.32,84.20528094,100.722922,7.632911687,4.08761768,-1.68E-06,-1.16E-06,-5.00E-07,2.77E-07,2.11E-07,-1.18E-06,-2.09E-06,1.08E-07,0,0,0,0
133,521.344,85.12418786,107.3482695,7.649156006,4.053987389,-7.81E-07,-1.10E-06,2.39E-07,4.23E-07,9.67E-07,-1.08E-06,-2.02E-06,1.00E-07,0,0,0,0
133,522.368,87.08052072,108.8335597,7.657041581,4.050128925,2.82E-07,-7.83E-07,1.12E-06,4.59E-07,1.58E-06,-8.54E-07,-1.79E-06,3.49E-09,0,0,0,1
133,523.392,78.96090336,107.2745656,7.660598782,4.050742895,7.12E-07,-4.99E-07,1.58E-06,4.45E-07,1.54E-06,-6.86E-07,-1.61E-06,-4.29E-09,0,0,0,1
133,524.416,72.16873565,103.0709419,7.6388096,4.083662669,4.37E-07,-3.37E-07,1.53E-06,4.29E-07,9.99E-07,-6.16E-07,-1.47E-06,1.14E-07,0,0,0,0
133,525.44,79.11783739,105.4509993,7.519872794,4.090059678,-2.21E-07,-3.06E-07,1.24E-06,4.49E-07,4.08E-07,-6.05E-07,-1.35E-06,2.87E-07,0,0,0,0
133,526.464,80.59638134,113.568954,7.22678552,4.076502795,-9.65E-07,-4.67E-07,8.77E-07,4.73E-07,4.05E-08,-6.51E-07,-1.19E-06,4.80E-07,0,0,0,0
133,527.488,77.44032255,118.1267245,6.826466912,4.153728519,-1.51E-06,-7.99E-07,3.91E-07,4.10E-07,-4.53E-08,-7.47E-07,-9.35E-07,7.31E-07,0,0,0,0
133,528.512,85.29443589,118.3479604,6.814478221,4.202673519,-1.53E-06,-1.10E-06,-7.81E-08,2.64E-07,2.00E-07,-7.97E-07,-6.06E-07,9.59E-07,0,0,0,0
133,529.536,91.63249347,114.1751868,6.871735397,4.15654633,-8.92E-07,-1.11E-06,-1.24E-07,1.28E-07,7.05E-07,-6.97E-07,-2.01E-07,1.01E-06,0,0,0,0
133,530.56,87.40404706,105.3963143,6.704094559,4.241139255,-5.76E-08,-7.68E-07,4.85E-07,9.17E-09,1.05E-06,-5.14E-07,4.19E-07,8.15E-07,0,0,0,0
133,531.584,83.21413797,100.7696476,6.53523894,4.266092947,2.22E-07,-3.25E-07,1.67E-06,-1.44E-07,8.93E-07,-3.64E-07,1.35E-06,4.69E-07,0,0,0,0
133,532.608,79.29504028,100.4063162,6.568704894,4.255097798,-3.39E-07,-1.15E-07,2.95E-06,-3.26E-07,3.29E-07,-2.97E-07,2.36E-06,9.17E-08,0,0,0,0
133,533.632,79.69627067,100.6348675,6.590209259,4.227273492,-1.13E-06,-1.65E-07,3.71E-06,-4.85E-07,-2.27E-07,-2.67E-07,3.00E-06,-2.57E-07,0,0,0,0
133,534.656,76.46414968,109.0297138,6.850512872,4.194961544,-1.29E-06,-1.74E-07,3.72E-06,-5.88E-07,-3.19E-07,-1.67E-07,3.08E-06,-5.31E-07,0,0,0,0
133,535.68,74.08308294,114.7212129,6.858670764,4.229313451,-5.43E-07,4.47E-08,3.06E-06,-6.42E-07,1.24E-07,3.25E-08,2.88E-06,-6.42E-07,0,0,0,0
133,536.704,75.94644132,109.705804,6.841866683,4.223292677,5.34E-07,3.34E-07,1.89E-06,-6.79E-07,5.87E-07,1.91E-07,2.63E-06,-6.14E-07,0,0,0,0
133,537.728,77.46622981,92.27442368,6.868574399,4.170231411,1.02E-06,4.20E-07,4.25E-07,-6.57E-07,4.17E-07,1.50E-07,2.15E-06,-6.25E-07,0,0,0,0
133,538.752,76.8726776,79.7809982,6.911861058,4.164592446,6.49E-07,3.03E-07,-9.78E-07,-5.73E-07,-2.60E-07,1.93E-08,1.43E-06,-6.95E-07,0,0,0,0
133,539.776,79.7440486,82.18158304,7.072522922,4.250703844,-5.56E-08,1.92E-07,-1.88E-06,-5.26E-07,-8.12E-07,-1.05E-08,7.25E-07,-7.49E-07,0,0,0,0
133,540.8,83.56898891,87.90200105,7.085587133,4.351343298,-5.82E-07,1.81E-07,-1.95E-06,-5.68E-07,-1.09E-06,3.03E-08,3.01E-07,-8.11E-07,0,0,0,0
133,541.824,78.22847573,93.59581365,7.078164771,4.382190897,-7.82E-07,2.50E-07,-1.28E-06,-7.06E-07,-1.34E-06,3.57E-08,2.73E-07,-9.58E-07,1,0,0,0
133,542.848,73.89553382,104.8721433,7.05164374,4.226803925,-8.01E-07,3.25E-07,-3.61E-07,-9.39E-07,-1.70E-06,-1.49E-08,6.36E-07,-1.22E-06,1,0,0,0
133,543.872,69.03732659,103.22968,7.047674455,4.056226187,-7.19E-07,3.49E-07,4.94E-07,-1.20E-06,-1.94E-06,-6.19E-08,1.24E-06,-1.60E-06,1,0,0,0
133,544.896,73.45188471,97.17671804,6.985580835,4.015243692,-3.50E-07,3.59E-07,1.35E-06,-1.33E-06,-1.82E-06,-6.60E-08,1.68E-06,-2.13E-06,0,0,0,1
133,545.92,80.98236414,89.40581338,6.959240631,3.926090502,3.48E-07,4.04E-07,2.12E-06,-1.22E-06,-1.38E-06,-2.16E-08,1.62E-06,-2.69E-06,0,0,0,1
133,546.944,81.12927238,90.6832963,6.870595752,3.909983797,1.00E-06,4.66E-07,2.31E-06,-1.04E-06,-9.56E-07,4.93E-08,1.08E-06,-3.01E-06,0,0,0,1
133,547.968,73.26670616,94.99170027,6.798226101,3.926301558,1.27E-06,5.09E-07,1.52E-06,-8.54E-07,-9.14E-07,9.64E-08,2.77E-07,-2.83E-06,0,0,0,0
133,548.992,71.00809313,104.2348314,6.774254065,3.937907271,1.19E-06,5.35E-07,8.39E-08,-4.85E-07,-1.22E-06,9.98E-08,-6.21E-07,-2.13E-06,0,0,0,0
133,550.016,71.1796834,111.4606407,6.692164206,3.965413687,8.39E-07,5.24E-07,-1.02E-06,1.03E-07,-1.65E-06,8.61E-08,-1.29E-06,-1.19E-06,0,0,0,0
